, CompanyNumber,CompanyName,Mortgages.NumMortCharges,Mortgages.NumMortOutstanding,Mortgages.NumMortPartSatisfied,Mortgages.NumMortSatisfied,numberPrevNameChanges,NumberOfIndustires,PrimaryIndustry
830,01395873,MEDITERRANEAN INSURANCE & REINSURANCE COMPANY LIMITED(THE),0.0,0.0,0.0,0.0,0,1,65202 - Non-life reinsurance
831,NI052251,MEEHAN HAND BUILT FURNITURE LIMITED,0.0,0.0,0.0,0.0,0,1,None Supplied
832,02050734,MEGABET UK LTD.,35.0,3.0,0.0,32.0,1,1,92000 - Gambling and betting activities
833,04045976,MELFORD PROPERTIES LIMITED,4.0,3.0,0.0,1.0,0,1,"7032 - Manage real estate, fee or contract"
834,05303877,MELLOR ASSOCIATES LIMITED,0.0,0.0,0.0,0.0,1,1,64999 - Financial intermediation not elsewhere classified
835,03936258,MEMEC HOLDINGS LIMITED,2.0,0.0,0.0,2.0,0,1,70100 - Activities of head offices
836,05751532,MEN ARENA GP LIMITED,5.0,0.0,0.0,5.0,2,1,41100 - Development of building projects
837,05609241,MENTOR FOUNDATION UK,0.0,0.0,0.0,0.0,1,1,88990 - Other social work activities without accommodation n.e.c.
838,03089421,MENTOR INVESTMENT GROUP PLC,4.0,2.0,0.0,2.0,0,1,70100 - Activities of head offices
839,05071454,MEQ REALISATIONS LIMITED,1.0,1.0,0.0,0.0,1,1,7487 - Other business activities
840,03872646,MERCHANT INNS LIMITED,14.0,9.0,0.0,5.0,0,1,5530 - Restaurants
841,NI037110,MERCOL LTD,1.0,1.0,0.0,0.0,0,1,None Supplied
842,05075879,MERCURY COMMODITIES LIMITED,8.0,0.0,0.0,8.0,2,1,"46210 - Wholesale of grain, unmanufactured tobacco, seeds and animal feeds"
843,03332751,MERIAL LIMITED,4.0,0.0,0.0,4.0,0,2,21100 - Manufacture of basic pharmaceutical products
844,SC036368,MERIDIAN REALISATIONS LIMITED,72.0,0.0,0.0,72.0,1,1,47710 - Retail sale of clothing in specialised stores
845,FC017766,MERITWORTH INVESTMENTS LIMITED,2.0,2.0,0.0,0.0,0,1,None Supplied
846,02087537,MERTHYR AND RHONDDA CYNON TAFF GROUNDWORK TRUST,1.0,0.0,0.0,1.0,0,1,88990 - Other social work activities without accommodation n.e.c.
847,07368198,MESAPLEXX LIMITED,0.0,0.0,0.0,0.0,0,1,62020 - Information technology consultancy activities
848,04815837,MESSAGE AUTOMATION LIMITED,1.0,0.0,0.0,1.0,0,1,62090 - Other information technology service activities
849,02943066,META VISION SYSTEMS LIMITED,7.0,6.0,0.0,1.0,0,2,26512 - Manufacture of electronic industrial process control equipment
850,02354418,METALLBAU FRUH UK LIMITED,1.0,1.0,0.0,0.0,0,1,43390 - Other building completion and finishing
851,02659108,METALLISATION INDUSTRIES LIMITED,10.0,4.0,0.0,6.0,0,1,7415 - Holding Companies including Head Offices
852,00565761,METRIX ENGINEERING LIMITED,0.0,0.0,0.0,0.0,0,1,None Supplied
853,03548360,METRO DIRECT LIMITED,3.0,1.0,0.0,2.0,0,1,9234 - Other entertainment activities
854,06300839,MF GLOBAL FINANCE EUROPE LIMITED,0.0,0.0,0.0,0.0,0,1,7487 - Other business activities
855,05626737,MF GLOBAL OVERSEAS LIMITED,0.0,0.0,0.0,0.0,1,1,7487 - Other business activities
856,01600658,MF GLOBAL UK LIMITED,11.0,6.0,0.0,5.0,1,1,7487 - Other business activities
857,06233208,MF GLOBAL UK SERVICES LIMITED,0.0,0.0,0.0,0.0,0,1,7487 - Other business activities
858,04686549,MFP GROUP PLC,1.0,1.0,0.0,0.0,0,1,6523 - Other financial intermediation
859,00651742,MG ROVER EXPORTS LIMITED,10.0,9.0,0.0,1.0,0,1,5010 - Sale of motor vehicles
860,01595268,MG ROVER GROUP LIMITED,22.0,21.0,0.0,1.0,0,2,3410 - Manufacture of motor vehicles
861,01525254,MG ROVER OVERSEAS HOLDINGS LIMITED,2.0,2.0,0.0,0.0,0,1,7415 - Holding Companies including Head Offices
862,08588151,MG3 (SURVEY) UK LTD.,1.0,1.0,0.0,0.0,0,1,"74909 - Other professional, scientific and technical activities n.e.c."
863,01190110,MH AVIATION TRANSPORT LIMITED,2.0,2.0,0.0,0.0,2,1,51102 - Non-scheduled passenger air transport
864,00132862,MHASLH LIMITED,4.0,1.0,0.0,3.0,1,1,66220 - Activities of insurance agents and brokers
865,SC285030,MHR REALISATIONS LIMITED,2.0,2.0,0.0,0.0,3,1,7415 - Holding Companies including Head Offices
866,01085003,MICRO MATIC DISPENSE SERVICE LIMITED,6.0,0.0,0.0,6.0,1,1,32990 - Other manufacturing n.e.c.
867,01766081,MICRODEC LIMITED,6.0,0.0,0.0,6.0,0,1,74990 - Non-trading company
868,01794445,MICROLIGHTS LIMITED,10.0,2.0,0.0,8.0,0,1,27400 - Manufacture of electric lighting equipment
869,03158496,MICROLOGIC COMPUTER SYSTEMS LIMITED,2.0,2.0,0.0,0.0,0,1,7260 - Other computer related activities
870,02413124,MICRONET COMMUNICATIONS LIMITED,0.0,0.0,0.0,0.0,0,1,7220 - Software consultancy and supply
871,NI016213,MID ULSTER ENGINEERING BOILER SALES LIMITED,0.0,0.0,0.0,0.0,0,1,None Supplied
872,07817554,MIDHURST CHARTERING LIMITED,0.0,0.0,0.0,0.0,0,1,52290 - Other transportation support activities
873,04995480,MIDLAND HOTEL (MANCHESTER) LIMITED,10.0,0.0,0.0,10.0,1,1,55100 - Hotels and similar accommodation
874,01325405,MIDLAND INDUSTRIAL METALS LIMITED,3.0,0.0,0.0,3.0,0,1,46770 - Wholesale of waste and scrap
875,02402708,MIDMINT LIMITED,19.0,0.0,0.0,19.0,0,1,70100 - Activities of head offices
876,09409060,MIF-I PROJECT S (GP) LIMITED,0.0,0.0,0.0,0.0,0,1,68209 - Other letting and operating of own or leased real estate
877,09409068,MIF-I PROJECT S NOMINEE LIMITED,0.0,0.0,0.0,0.0,0,1,68209 - Other letting and operating of own or leased real estate
878,01360645,MIKE DE COURCEY TRAVEL LIMITED,16.0,0.0,0.0,16.0,0,1,49390 - Other passenger land transport
879,SC143232,MILAN APARTMENTS LIMITED,0.0,0.0,0.0,0.0,0,1,7020 - Letting of own property
880,04113122,MILL DIGITAL MEDIA LIMITED,5.0,0.0,0.0,5.0,0,1,70100 - Activities of head offices
881,03600036,MILL NU PROPERTIES LIMITED,0.0,0.0,0.0,0.0,0,1,66300 - Fund management activities
882,00416596,MILLBURN INSURANCE COMPANY LIMITED,0.0,0.0,0.0,0.0,1,1,65120 - Non-life insurance
883,01592051,MILLDANE FABRICATIONS LTD,1.0,1.0,0.0,0.0,0,1,4544 - Painting and glazing
884,NI031726,MILLENNIUM THREE SOLUTIONS LTD,3.0,3.0,0.0,0.0,0,1,None Supplied
885,OC348202,MILLIPORE UK HOLDINGS LLP,0.0,0.0,0.0,0.0,0,1,None Supplied
886,00691989,MILLMAN (IMPORTS) LIMITED,1.0,1.0,0.0,0.0,0,2,5212 - Other retail non-specialised stores
887,05684432,PARKRIDGE (DROITWICH M) LIMITED,1.0,1.0,0.0,0.0,0,1,7011 - Development & sell real estate
888,06483911,PARKRIDGE (SHIRES GATEWAY) LIMITED,1.0,1.0,0.0,0.0,0,1,7011 - Development & sell real estate
889,06185593,PARKRIDGE CEE LIMITED,0.0,0.0,0.0,0.0,0,1,7499 - Non-trading company
890,06188169,PARKRIDGE DEVELOPMENT COMPANY LIMITED,1.0,1.0,0.0,0.0,0,1,7011 - Development & sell real estate
891,03447979,PARKRIDGE HOMES LIMITED,25.0,2.0,0.0,23.0,0,1,7011 - Development & sell real estate
892,05316799,PARKRIDGE SECURITIES LIMITED,2.0,0.0,0.0,2.0,1,1,7011 - Development & sell real estate
893,06237725,PARKRIDGE UK BUSINESS CENTRES LIMITED,0.0,0.0,0.0,0.0,0,1,7011 - Development & sell real estate
894,08175172,PARKSERVE LIMITED,0.0,0.0,0.0,0.0,1,1,81100 - Combined facilities support activities
895,05273788,PARKWAY HELLAS HOLDINGS LIMITED,0.0,0.0,0.0,0.0,1,1,82990 - Other business support service activities n.e.c.
896,06001150,PARSONS PEEBLES SERVICE (HOLDING) LIMITED,3.0,2.0,0.0,1.0,2,1,64209 - Activities of other holding companies n.e.c.
897,02783525,PARSONS PEEBLES SERVICE (READING) LIMITED,21.0,2.0,0.0,19.0,1,1,33140 - Repair of electrical equipment
898,00477097,PARSONS PEEBLES SERVICE LIMITED,18.0,2.0,0.0,16.0,1,2,27900 - Manufacture of other electrical equipment
899,09189467,PARTHENON LONDON TENANT LIMITED,0.0,0.0,0.0,0.0,0,1,68209 - Other letting and operating of own or leased real estate
900,04200933,PARTNERS FOR IMPROVEMENT IN CAMDEN LIMITED,1.0,1.0,0.0,0.0,0,2,43390 - Other building completion and finishing
901,03564323,PASCOE & ASSOCIATES LIMITED,0.0,0.0,0.0,0.0,0,1,5134 - Wholesale of alcohol and other drinks
902,02271407,PASSCRYSTAL LIMITED,14.0,3.0,0.0,11.0,0,1,86102 - Medical nursing home activities
903,05750656,PASTAKING HOLDINGS LIMITED,4.0,1.0,0.0,3.0,0,1,70100 - Activities of head offices
904,00357603,PATENT BORAX COMPANY LIMITED(THE),2.0,2.0,0.0,0.0,0,1,"2451 - Manufacture soap & detergents, polishes etc."
905,02265741,PATHEN H.G.V. LIMITED,0.0,0.0,0.0,0.0,0,1,6312 - Storage & warehousing
906,01263399,PAUL JOHN CONSTRUCTION (LEICESTER) LIMITED,11.0,2.0,0.0,9.0,0,2,41202 - Construction of domestic buildings
907,01014004,PAUL PRESS ASSOCIATES LIMITED,1.0,1.0,0.0,0.0,0,1,7487 - Other business activities
908,00357827,PAUL SPEAK PROPERTIES LIMITED,6.0,1.0,0.0,5.0,1,1,7020 - Letting of own property
909,01981308,PAUL'S CASH & CARRY LIMITED,1.0,1.0,0.0,0.0,0,1,9305 - Other service activities n.e.c.
910,03211048,PAULS CARE SERVICES LTD.,19.0,3.0,0.0,16.0,0,1,87900 - Other residential care activities n.e.c.
911,05355023,PAY AS YOU GROW LIMITED,0.0,0.0,0.0,0.0,1,1,7011 - Development & sell real estate
912,08972216,PAY.CAR LIMITED,0.0,0.0,0.0,0.0,1,1,70221 - Financial management
913,06124842,PAYMENTS UK MANAGEMENT LIMITED,0.0,0.0,0.0,0.0,1,1,"74909 - Other professional, scientific and technical activities n.e.c."
914,03630108,PAYNE ASSOCIATES (UK) LIMITED,3.0,3.0,0.0,0.0,0,1,82990 - Other business support service activities n.e.c.
915,07069167,PBR LEISURE LIMITED,92.0,56.0,0.0,36.0,0,2,56101 - Licensed restaurants
916,10637481,PCL FUNDING II PLC,1.0,0.0,0.0,1.0,0,1,82990 - Other business support service activities n.e.c.
917,08541744,PCW PLANNING AND DEVELOPMENT LIMITED,0.0,0.0,0.0,0.0,0,1,41100 - Development of building projects
918,02814410,PDL 2020 REALISATIONS LIMITED,6.0,2.0,0.0,4.0,2,2,22230 - Manufacture of builders  ware of plastic
919,SC285031,PEACOCKS STORES LIMITED,6.0,2.0,0.0,4.0,2,1,47710 - Retail sale of clothing in specialised stores
920,00698449,PEAK CONTRACTORS LIMITED,3.0,1.0,0.0,2.0,0,1,41201 - Construction of commercial buildings
921,06326753,PEARL ACQUISITIONS LIMITED,0.0,0.0,0.0,0.0,1,1,47710 - Retail sale of clothing in specialised stores
922,06403110,PEARL FINANCECO LIMITED,0.0,0.0,0.0,0.0,1,1,64209 - Activities of other holding companies n.e.c.
923,00791370,PEDEN INTERNATIONAL TRANSPORT LIMITED,3.0,3.0,0.0,0.0,0,1,6340 - Other transport agencies
924,00994661,PEE CEE MECHANICAL & ELECTRICAL LIMITED,8.0,6.0,0.0,2.0,0,1,4531 - Installation electrical wiring etc.
925,04963501,PEG 1 REALISATIONS LTD,16.0,6.0,0.0,10.0,2,1,78200 - Temporary employment agency activities
926,01434807,PEGSON LIMITED,2.0,0.0,0.0,2.0,0,1,7499 - Non-trading company
927,00810206,PELLON BUILDERS (HALIFAX) LIMITED,2.0,2.0,0.0,0.0,0,1,4521 - Gen construction & civil engineer
928,02363864,PEMBELL LIMITED,5.0,4.0,0.0,1.0,0,1,4521 - Gen construction & civil engineer
929,NI017137,PENCRO CONSTRUCTION LIMITED,6.0,5.0,0.0,1.0,0,1,None Supplied
930,05230794,PENRICH CAPITAL UK LIMITED,0.0,0.0,0.0,0.0,0,1,66300 - Fund management activities
931,10792795,PENROSE INGHAM LIMITED,0.0,0.0,0.0,0.0,2,1,41100 - Development of building projects
932,05287284,PENSO CITY VEHICLES LIMITED,10.0,3.0,0.0,7.0,1,1,32990 - Other manufacturing n.e.c.
933,03787877,PENSO CONSULTING LTD,22.0,7.0,0.0,15.0,1,1,74100 - specialised design activities
934,02628701,PENTA FOODS LIMITED,4.0,1.0,0.0,3.0,0,1,"46390 - Non-specialised wholesale of food, beverages and tobacco"
935,03657659,PENTAGON CAPITAL MANAGEMENT PLC,0.0,0.0,0.0,0.0,0,1,64999 - Financial intermediation not elsewhere classified
936,07701221,PENTAHO LIMITED,0.0,0.0,0.0,0.0,0,2,62012 - Business and domestic software development
937,01959624,PENTOS OFFICE FURNITURE LIMITED,15.0,4.0,0.0,11.0,0,1,3612 - Manufacture other office & shop furniture
938,07399698,PEONY WESTERN LEASING LIMITED,0.0,0.0,0.0,0.0,0,1,74990 - Non-trading company
939,00584236,PERCY INGLE BAKERIES LIMITED,12.0,0.0,0.0,12.0,0,1,10710 - Manufacture of bread; manufacture of fresh pastry goods and cakes
940,02353335,PERFORMANCE PAPERS LIMITED,0.0,0.0,0.0,0.0,0,1,17120 - Manufacture of paper and paperboard
941,00362294,PERMAL UK LIMITED,3.0,0.0,0.0,3.0,1,1,64205 - Activities of financial services holding companies
942,03156676,PERPETUAL INCOME AND GROWTH INVESTMENT TRUST PLC,2.0,2.0,0.0,0.0,0,1,64301 - Activities of investment trusts
943,07749786,PERRY BEECHES THE ACADEMY TRUST,7.0,6.0,0.0,1.0,1,1,85310 - General secondary education
944,00699778,PERRY EQUIPMENT (UK) LTD,9.0,6.0,0.0,3.0,0,1,2852 - General mechanical engineering
945,02586357,SUTTON BRIDGE POWER GENERATION,11.0,3.0,0.0,8.0,2,1,35110 - Production of electricity
946,07945286,SUTTON MANUFACTURING SOLUTIONS LTD,2.0,2.0,0.0,0.0,0,1,32500 - Manufacture of medical and dental instruments and supplies
947,02103679,SVITZER EASTLANDS LIMITED,2.0,0.0,0.0,2.0,2,1,74990 - Non-trading company
948,OC383198,SW PATH SERVICES LLP,0.0,0.0,0.0,0.0,0,1,None Supplied
949,01755889,SWADDLERS LIMITED,5.0,2.0,0.0,3.0,0,1,3663 - Other manufacturing
950,01932647,SWALLOW ESTATES LIMITED,0.0,0.0,0.0,0.0,0,1,7487 - Other business activities
951,02991129,SWAN CONSERVATORIES LIMITED,0.0,0.0,0.0,0.0,0,1,5248 - Other retail specialist stores
952,01863658,SWANHEATH LIMITED,0.0,0.0,0.0,0.0,0,1,4521 - Gen construction & civil engineer
953,04201383,SWAPSTREAM LIMITED,2.0,0.0,0.0,2.0,0,1,82990 - Other business support service activities n.e.c.
954,02387211,SWEET VENTURES LIMITED,14.0,13.0,0.0,1.0,0,1,47190 - Other retail sale in non-specialised stores
955,02622540,SWIMBOARD LIMITED,9.0,2.0,0.0,7.0,0,1,42990 - Construction of other civil engineering projects n.e.c.
956,02727044,SWIMCO POOLS (SOUTH) LIMITED,0.0,0.0,0.0,0.0,0,1,5212 - Other retail non-specialised stores
957,08871074,SWISS ROCK LIMITED,0.0,0.0,0.0,0.0,1,1,64999 - Financial intermediation not elsewhere classified
958,01796587,SYMBIAN LIMITED,5.0,0.0,0.0,5.0,0,3,58290 - Other software publishing
959,00258950,SYMM & COMPANY LIMITED,2.0,2.0,0.0,0.0,0,4,31090 - Manufacture of other furniture
960,02605691,"SYMMETRICOM, LTD.",2.0,2.0,0.0,0.0,0,1,61900 - Other telecommunications activities
961,03193472,SYNBRA UK LIMITED,10.0,5.0,0.0,5.0,0,1,82990 - Other business support service activities n.e.c.
962,03276547,SYNCHRONICA LIMITED,12.0,1.0,0.0,11.0,1,1,62012 - Business and domestic software development
963,02690464,SYNELEC U.K. LIMITED,6.0,4.0,0.0,2.0,0,1,3162 - Manufacture other electrical equipment
964,02668919,SYNSEAL EXTRUSIONS LIMITED,15.0,5.0,0.0,10.0,0,1,22290 - Manufacture of other plastic products
965,06682465,"SYSTAGENIX WOUND MANAGEMENT INTERNATIONAL, LIMITED",0.0,0.0,0.0,0.0,0,1,82990 - Other business support service activities n.e.c.
966,04050706,SYSTEM BUILDING SERVICES GROUP LIMITED,1.0,1.0,0.0,0.0,1,1,4534 - Other building installation
967,03565026,SYSTEM CORPORATION PUBLIC LIMITED COMPANY,2.0,1.0,0.0,1.0,0,1,7220 - Software consultancy and supply
968,02950750,SYSTEMATIC LOGISTICS INTERNATIONAL LIMITED,5.0,4.0,0.0,1.0,0,1,49410 - Freight transport by road
969,NI063712,T & A KERNOGHAN LIMITED,2.0,2.0,0.0,0.0,0,2,41201 - Construction of commercial buildings
970,01483823,T & G FAST FOODS DEVELOPMENTS LIMITED,1.0,0.0,0.0,1.0,0,1,56102 - Unlicensed restaurants and cafes
971,06370769,T & L CONTRACTING SUPPORT LIMITED,2.0,1.0,0.0,1.0,1,1,82990 - Other business support service activities n.e.c.
972,03237010,T R FREEMAN LIMITED,4.0,4.0,0.0,0.0,0,1,43910 - Roofing activities
973,02719675,T W STAMPING LTD,6.0,1.0,0.0,5.0,1,1,2753 - Casting of light metals
974,00563143,T&N MATERIALS RESEARCH LIMITED,2.0,0.0,0.0,2.0,0,1,7499 - Non-trading company
975,00928905,T&N SHELF FOUR LIMITED,1.0,0.0,0.0,1.0,0,1,7499 - Non-trading company
976,00180521,T&N SHELF ONE LIMITED,1.0,1.0,0.0,0.0,0,1,7499 - Non-trading company
977,00081434,T&N SHELF SEVEN LIMITED,3.0,0.0,0.0,3.0,0,1,7499 - Non-trading company
978,03815547,T-MOBILE NO.1 LIMITED,2.0,2.0,0.0,0.0,1,1,7499 - Non-trading company
979,02236984,T-MOBILE NO.5 LIMITED,9.0,1.0,0.0,8.0,1,1,7415 - Holding Companies including Head Offices
980,02723714,T-SHIRT LINKS LIMITED,0.0,0.0,0.0,0.0,0,1,5142 - Wholesale of clothing and footwear
981,01150978,T. DORMANT NO.6 LIMITED,0.0,0.0,0.0,0.0,0,1,7499 - Non-trading company
982,06976293,T. H. BAKER & CO. LIMITED,4.0,3.0,0.0,1.0,0,3,47770 - Retail sale of watches and jewellery in specialised stores
983,02004028,T.I.P. EUROPE LIMITED,3.0,0.0,0.0,3.0,0,1,52103 - Operation of warehousing and storage facilities for land transport activities
984,02594188,T.R.M. TISCH LIMITED,13.0,3.0,0.0,10.0,0,1,56101 - Licensed restaurants
985,09815995,TABCORP UK LIMITED,0.0,0.0,0.0,0.0,1,1,92000 - Gambling and betting activities
986,08306088,TABLET INVESTMENTS LTD,0.0,0.0,0.0,0.0,0,1,61200 - Wireless telecommunications activities
987,05103967,TAILORED RECRUITMENT SERVICES LIMITED,3.0,1.0,0.0,2.0,0,1,82990 - Other business support service activities n.e.c.
988,02941640,TAKEABREAK MOTORWAY SERVICES LIMITED,4.0,1.0,0.0,3.0,0,1,74990 - Non-trading company
989,OC377655,TALERIS GLOBAL LLP,0.0,0.0,0.0,0.0,0,1,None Supplied
990,08158438,TALERIS HOLDINGS LTD,0.0,0.0,0.0,0.0,0,1,62020 - Information technology consultancy activities
991,04079629,TALISMAN ENERGY DL LIMITED,1.0,0.0,0.0,1.0,1,1,1110 - Extraction petroleum & natural gas
992,04079631,TALISMAN ENERGY NS LIMITED,4.0,0.0,0.0,4.0,1,1,1110 - Extraction petroleum & natural gas
993,08606397,TALOS PROPERTIES HOLDINGS LIMITED,0.0,0.0,0.0,0.0,1,2,68100 - Buying and selling of own real estate
994,08606402,TALOS PROPERTIES LIMITED,0.0,0.0,0.0,0.0,1,2,68100 - Buying and selling of own real estate
995,02896337,TAMARIS (SOUTH EAST) LIMITED,15.0,7.0,0.0,8.0,0,1,86900 - Other human health activities
996,03655610,TAMHEALTH LIMITED,14.0,12.0,0.0,2.0,0,1,86900 - Other human health activities
997,03406252,TANGREEN LTD,1.0,1.0,0.0,0.0,1,1,7487 - Other business activities
998,03382434,TANTALUM INNOVATIONS LIMITED,10.0,3.0,0.0,7.0,3,1,"26511 - Manufacture of electronic measuring, testing etc. equipment, not for industrial process control"
999,04126642,TAORAI SERVICE LIMITED,5.0,1.0,0.0,4.0,1,1,2931 - Manufacture of agricultural tractors
1000,FC023564,TARGETFOLLOW (CORNWALL) LIMITED,0.0,0.0,0.0,0.0,0,1,None Supplied
1001,09654975,TASTE BIDCO LIMITED,2.0,1.0,0.0,1.0,0,1,70100 - Activities of head offices
1002,01413967,TAUNTON MOTOR CO. LIMITED,6.0,0.0,0.0,6.0,0,1,45111 - Sale of new cars and light motor vehicles
1003,04200680,TAWA MANAGEMENT LTD,1.0,0.0,0.0,1.0,0,1,66220 - Activities of insurance agents and brokers
1004,00349879,TAYLOR BLOXHAM GROUP LIMITED,26.0,1.0,0.0,25.0,1,1,32990 - Other manufacturing n.e.c.
1005,02051467,TAYLOR YOUNG INVESTMENT MANAGEMENT LIMITED,2.0,1.0,0.0,1.0,0,1,68209 - Other letting and operating of own or leased real estate
1006,07714007,TCCT HOLDINGS UK LIMITED,0.0,0.0,0.0,0.0,0,1,82990 - Other business support service activities n.e.c.
1007,07397858,TCCT RETAIL LIMITED,0.0,0.0,0.0,0.0,1,1,79110 - Travel agency activities
1008,00333505,TCG 101 LIMITED,12.0,3.0,0.0,9.0,1,1,7499 - Non-trading company
1009,08587707,TCGH HOLDINGS LIMITED,0.0,0.0,0.0,0.0,0,1,82990 - Other business support service activities n.e.c.
1010,01950048,TCR (NUMBER 1) LTD.,0.0,0.0,0.0,0.0,0,1,"77390 - Renting and leasing of other machinery, equipment and tangible goods n.e.c."
1011,09690226,TDDS 2015 LIMITED,0.0,0.0,0.0,0.0,1,1,75000 - Veterinary activities
1012,00902438,TDL 2013 REALISATIONS LIMITED,9.0,4.0,0.0,5.0,1,1,58190 - Other publishing activities
1013,09867540,TDO HOLDINGS LIMITED,0.0,0.0,0.0,0.0,0,1,65120 - Non-life insurance
1014,07699868,TEACHERS MEDIA INTERNATIONAL LIMITED,0.0,0.0,0.0,0.0,0,2,63990 - Other information service activities n.e.c.
1015,09726872,TEACHING FORCE LIMITED,0.0,0.0,0.0,0.0,1,1,78200 - Temporary employment agency activities
1016,01743143,TEAGOLD INSTALLATIONS LIMITED,6.0,6.0,0.0,0.0,0,1,None Supplied
1017,SC395795,TEAM ROCK LIMITED,1.0,1.0,0.0,0.0,1,2,58142 - Publishing of  consumer and business journals and periodicals
1018,03130010,TECH DATA AS UK LIMITED,0.0,0.0,0.0,0.0,4,1,62090 - Other information technology service activities
1019,04079671,TECH DATA SERVICES UK LIMITED,7.0,0.0,0.0,7.0,3,1,62090 - Other information technology service activities
1020,03558370,TECH DIRECT EUROPE PLC,4.0,3.0,0.0,1.0,0,4,5164 - Wholesale office machinery & equip
1021,00944754,TECHELEC (BRIGHTON) LIMITED,15.0,5.0,0.0,10.0,0,1,43210 - Electrical installation
1022,FC019292,"TECMAR TECHNOLOGIES, INC.",0.0,0.0,0.0,0.0,0,1,None Supplied
1023,05590444,TEEN BIDCO LIMITED,4.0,1.0,0.0,3.0,0,1,47710 - Retail sale of clothing in specialised stores
1024,05590460,TEEN TOPCO LIMITED,5.0,3.0,0.0,2.0,0,1,47710 - Retail sale of clothing in specialised stores
1025,02076042,TEESSIDE GAS TRANSPORTATION LIMITED,5.0,0.0,0.0,5.0,0,1,74990 - Non-trading company
1026,02439691,TEKXEL LIMITED,0.0,0.0,0.0,0.0,0,1,70100 - Activities of head offices
1027,03594610,TELECAST COMMUNICATIONS (AUDIO VISUAL) LIMITED,4.0,0.0,0.0,4.0,0,1,64209 - Activities of other holding companies n.e.c.
1028,10482063,TELEFLEET LIMITED,0.0,0.0,0.0,0.0,0,1,66220 - Activities of insurance agents and brokers
1029,04265517,TELENOMICS RETAIL LIMITED,9.0,0.0,0.0,9.0,2,1,47421 - Retail sale of mobile telephones
1030,OC388442,TELESTO MARKETS LLP,0.0,0.0,0.0,0.0,0,1,None Supplied
1031,02041722,TELEVISION SYSTEMS LIMITED,5.0,1.0,0.0,4.0,0,2,26110 - Manufacture of electronic components
1032,06183330,TELEVISION VERSIONING & TRANSLATION (TVT) LIMITED,1.0,1.0,0.0,0.0,1,1,90030 - Artistic creation
1033,05981250,TELFORD GOLF AND COUNTRY CLUB HOTEL LIMITED,11.0,0.0,0.0,11.0,0,1,55100 - Hotels and similar accommodation
1034,01856181,TENSECRETE LIMITED,7.0,5.0,0.0,2.0,0,1,2751 - Casting of iron
1035,08754830,TENVA GROUP HOLDINGS EUROPE LIMITED,0.0,0.0,0.0,0.0,0,1,64204 - Activities of distribution holding companies
1036,03538262,TENVA TS HOLDINGS LIMITED,4.0,0.0,0.0,4.0,3,1,70100 - Activities of head offices
1037,02309576,TERMINUS 7 LIMITED,13.0,0.0,0.0,13.0,1,2,"2121 - Manufacture of cartons, boxes & cases of corrugated paper & paperboard"
1038,03684273,TESCO OVERSEAS ULC,0.0,0.0,0.0,0.0,0,1,82990 - Other business support service activities n.e.c.
